epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
51,540,156.9,156.9,157.35,157.35
51,1080,196.5,196.5,186.5,186.5
51,1620,158.9,158.9,134.95,134.95
51,2160,158.15,158.15,120.15,120.15
51,2700,153.45,153.45,140.2,140.2
51,3240,183.75,183.75,159.9,159.9
51,3780,139.45,139.45,112.4,112.4
51,4320,167.15,167.15,123.6,123.6
51,4860,150.55,150.55,114.6,114.6
52,0,169.65,169.65,121.6,121.6
52,540,156.9,156.9,148.8,148.8
52,1080,196.5,196.5,161.8,161.8
52,1620,158.9,158.9,148.55,148.55
52,2160,158.15,158.15,190.95,190.95
52,2700,153.45,153.45,140.9,140.9
52,3240,183.75,183.75,161.2,161.2
52,3780,139.45,139.45,149.95,149.95
52,4320,167.15,167.15,151.6,151.6
52,4860,150.55,150.55,128.95,128.95
53,0,169.65,169.65,150.8,150.8
53,540,156.9,156.9,162.8,162.8
53,1080,196.5,196.5,143.95,143.95
53,1620,158.9,158.9,139.0,139.0
53,2160,158.15,158.15,142.9,142.9
53,2700,153.45,153.45,142.1,142.1
53,3240,183.75,183.75,132.05,132.05
53,3780,139.45,139.45,138.55,138.55
53,4320,167.15,167.15,143.65,143.65
53,4860,150.55,150.55,170.7,170.7
54,0,169.65,169.65,136.9,136.9
54,540,156.9,156.9,156.95,156.95
54,1080,196.5,196.5,166.35,166.35
54,1620,158.9,158.9,152.1,152.1
54,2160,158.15,158.15,126.05,126.05
54,2700,153.45,153.45,138.55,138.55
54,3240,183.75,183.75,144.1,144.1
54,3780,139.45,139.45,152.8,152.8
54,4320,167.15,167.15,155.2,155.2
54,4860,150.55,150.55,161.1,161.1
55,0,169.65,169.65,161.75,161.75
55,540,156.9,156.9,143.9,143.9
55,1080,196.5,196.5,165.6,165.6
55,1620,158.9,158.9,125.7,125.7
55,2160,158.15,158.15,146.8,146.8
55,2700,153.45,153.45,162.4,162.4
55,3240,183.75,183.75,154.1,154.1
55,3780,139.45,139.45,147.45,147.45
55,4320,167.15,167.15,148.2,148.2
55,4860,150.55,150.55,124.45,124.45
56,0,169.65,169.65,136.1,136.1
56,540,156.9,156.9,152.15,152.15
56,1080,196.5,196.5,157.9,157.9
56,1620,158.9,158.9,143.35,143.35
56,2160,158.15,158.15,159.55,159.55
56,2700,153.45,153.45,159.7,159.7
56,3240,183.75,183.75,175.05,175.05
56,3780,139.45,139.45,135.35,135.35
56,4320,167.15,167.15,133.75,133.75
56,4860,150.55,150.55,145.95,145.95
57,0,169.65,169.65,129.75,129.75
57,540,156.9,156.9,137.4,137.4
57,1080,196.5,196.5,161.8,161.8
57,1620,158.9,158.9,144.65,144.65
57,2160,158.15,158.15,176.9,176.9
57,2700,153.45,153.45,132.45,132.45
57,3240,183.75,183.75,138.65,138.65
57,3780,139.45,139.45,166.15,166.15
57,4320,167.15,167.15,170.0,170.0
57,4860,150.55,150.55,120.0,120.0
58,0,169.65,169.65,161.75,161.75
58,540,156.9,156.9,147.75,147.75
58,1080,196.5,196.5,158.9,158.9
58,1620,158.9,158.9,184.2,184.2
58,2160,158.15,158.15,151.45,151.45
58,2700,153.45,153.45,165.9,165.9
58,3240,183.75,183.75,161.5,161.5
58,3780,139.45,139.45,155.3,155.3
58,4320,167.15,167.15,171.25,171.25
58,4860,150.55,150.55,134.15,134.15
59,0,169.65,169.65,148.8,148.8
59,540,156.9,156.9,152.3,152.3
59,1080,196.5,196.5,173.7,173.7
59,1620,158.9,158.9,171.95,171.95
59,2160,158.15,158.15,153.3,153.3
59,2700,153.45,153.45,145.4,145.4
59,3240,183.75,183.75,165.2,165.2
59,3780,139.45,139.45,171.1,171.1
